"reportNbr","offenseCode","offenseDsc","locationName","latitudeCrd","longitudeCrd","firstReportDtm"
"160926004","PARKVIOL","PARKING VIOLATION","19XX S RANDOLPH ST","38.8499803","-77.09796679","2016-09-26T01:01:00"
"160926003","ATTSUICD","SUICIDE ATTEMPTS OTHER","11XX ARMY NAVY DR","38.86356089","-77.06500919","2016-09-26T00:51:00"
"160926002","DRUNK","DRUNKENNESS","9XX N GLEBE RD","38.88006709","-77.11302704","2016-09-26T00:08:00"
"160926001","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","18XX COLUMBIA PK","38.86699994","-77.07695789","2016-09-25T23:50:00"
"160925042","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","10TH ST & N CLEVELAND ST N","38.88598934","-77.09062225","2016-09-25T22:40:00"
"160925038","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","21ST ST & N QUINCY ST N","38.89730218","-77.10690581","2016-09-25T22:00:00"
"160925043","FRAUD","FRAUD - OTHER","40XX CAMPBELL AV","38.8412134","-77.08558856","2016-09-25T22:00:00"
"160925039","OTSEXOFF","SEX OFFENSE - OTHER","LEE HW ST & N NELSON","38.89740288","-77.10334003","2016-09-25T21:37:00"
"160925040","LARCENY","LARCENY - OTHER","45XX S FOUR MILE RUN DR","38.85291977","-77.10742979","2016-09-25T21:29:00"
"160925037","SMPLASLT","SIMPLE ASSAULT NON FAMILY","41XX FAIRFAX DR","38.88301312","-77.11156651","2016-09-25T21:28:00"
"160925041","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","2ND RD & S GLEBE ST S","38.86948614","-77.09988054","2016-09-25T21:19:00"
"160925034","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","COLUMBIA ST & S WAKEFIELD PK","38.85583356","-77.10762925","2016-09-25T20:06:00"
"160925036","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","S, 1XX RT","38.8905832","-77.08207021","2016-09-25T19:26:00"
"160925033","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","2ND RD & S COURTHOUSE ST S","38.87068208","-77.07982101","2016-09-25T19:20:00"
"160925032","BURGLARY","BURGLARY - OTHER","26XX 27TH RD S","38.84522525","-77.08282943","2016-09-25T19:09:00"
"160925030","ATTSUICD","SUICIDE ATTEMPTS DRUGS","12XX N SCOTT ST","38.88674008","-77.08220091","2016-09-25T18:06:00"
"160925029","PUBPEACE","PUBLIC PEACE - OTHER","CLARENDON BL ST & N GARFIELD","38.88653511","-77.09231777","2016-09-25T18:03:00"
"160925028","DRUNK","DRUNKENNESS","13XX S JOYCE ST","38.86366446","-77.06137897","2016-09-25T17:51:00"
"160925027","NARCOTIC","NARCOTICS COCAINE-POSSESSING","7XX I395 S AT S GLEBE RD","38.84833494","-77.08034695","2016-09-25T17:10:00"
"160925025","LARCENY","LARC SHOPLIFTING","25XX 9TH RD S","38.86505752","-77.0854795","2016-09-25T16:53:00"
"160925026","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","12XX N HUDSON ST","38.88826444","-77.09884448","2016-09-25T16:39:00"
"160925024","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","17XX BLK S HAYES ST","38.85883322","-77.05889154","2016-09-25T16:18:00"
"160925023","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","WB, IXX WEST AT N GLEBE RD","38.88804932","-77.11587733","2016-09-25T16:04:00"
"160925031","SUSPOTHR","SUSPICIOUS OTHER","18XX N OAK ST","38.89424303","-77.07516005","2016-09-25T14:42:00"
"160925018","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","51XX 7TH RD S","38.8583645","-77.11614708","2016-09-25T13:33:00"
"160925019","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","N BUCHANAN DR & N GEORGE MASON ST","38.87699705","-77.11842054","2016-09-25T13:23:00"
"160925022","LOSTPERS","LOST PERSONS","5XX 15TH ST S","38.85838331","-77.05427822","2016-09-25T13:18:00"
"160925020","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","FAIRFAX & WASHINGTON BL DR","38.88600498","-77.16097327","2016-09-25T13:16:00"
"160925017","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","9XX S GEORGE MASON DR","38.86012187","-77.10052904","2016-09-25T13:15:00"
"160925021","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86487659","-77.0588126","2016-09-25T13:00:00"
"160925015","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","36XX 27TH ST S","38.84223799","-77.08753068","2016-09-25T11:40:00"
"160925016","FNDPROP","FOUND PROPERTY","14XX N COURTHOUSE RD","38.88842743","-77.08460375","2016-09-25T11:30:00"
"160925014","RAPE","RAPE-ALL OTHER","17XX S CLARK ST","38.85862384","-77.04953538","2016-09-25T10:03:00"
"160925013","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","8XX BLK N WAKEFIELD ST","38.87823993","-77.11662982","2016-09-25T09:41:00"
"160925012","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","8XX BLK N GLEBE RD","38.87838955","-77.11317672","2016-09-25T09:03:00"
"160925011","PUBPEACE","PUBLIC PEACE - OTHER","24XX WILSON","38.88940913","-77.08838615","2016-09-25T04:23:00"
"160925010","PUBPEACE","PUBLIC PEACE - OTHER","XX S GLEBE RD","38.87077437","-77.09948399","2016-09-25T02:28:00"
"160925044","LIQUOR","LIQUOR POSSESSING","51XX N 15 ST","38.88792289","-77.12374836","2016-09-25T02:25:00"
"160925006","DISORDER","DISORDERLY CONDUCT","11XX BLK N HIGHLAND ST","38.88487251","-77.0958033","2016-09-25T01:39:00"
"160925007","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","51XX 15TH ST N","38.88531594","-77.12579624","2016-09-25T01:15:00"
"160925005","AGGASLT","AGG ASLT-UNK RELATIONSHIP GUN","3XX ARMY NAVY DR","38.86541411","-77.05081995","2016-09-25T01:08:00"
"160925009","SMPLASLT","SIMPLE ASSAULT POLICE OFFICER","17XX 15TH ST S","38.86148163","-77.07457791","2016-09-25T00:23:00"
"160925008","SMPLASLT","SIMPLE ASSAULT NON FAMILY","44XX 31ST ST S","38.8386082","-77.09308105","2016-09-25T00:15:00"
"160925002","ADMNSRVC","DEPARTMENTAL ADMINISTRATIVE SERV","16XX N GEORGE MASON DR","38.88722984","-77.12813278","2016-09-24T23:39:00"
"160925004","SUSPOTHR","SUSPICIOUS OTHER","24TH RD & SHIRLINGTON ST S","38.85004434","-77.08325518","2016-09-24T23:38:00"
"160924053","DRUNK","DRUNKENNESS","31XX WILSON","38.88500456","-77.09492196","2016-09-24T23:36:00"
"160925001","VANDALSM","VANDALISM (PROP DAMAGE)-BUSINESS","15XX WILSON","38.89352828","-77.07423987","2016-09-24T23:36:00"
"160925003","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88565195","-77.09756991","2016-09-24T23:17:00"
"160924051","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","N GEORGE MASON & LEE HW DR","38.89517575","-77.13544836","2016-09-24T23:11:00"
"160924050","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","1XX BLK S","38.86895791","-77.10899227","2016-09-24T21:51:00"
"160924052","PUBPEACE","PUBLIC PEACE - OTHER","N GLEBE & WB ARLINGTON BL RD","38.8691424","-77.10274462","2016-09-24T21:46:00"
"160924049","ATTSUICD","SUICIDE ATTEMPTS DRUGS","14XX N HERNDON ST","38.89015158","-77.0969699","2016-09-24T20:38:00"
"160924048","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","JEFFERSON DAVIS HW RD & S GLEBE","38.84333181","-77.05352486","2016-09-24T20:19:00"
"160924047","FNDPROP","FOUND PROPERTY","23XX BLK S 25TH ST S","38.84580988","-77.07567233","2016-09-24T20:18:00"
"160924045","LARCENY","LARC SHOPLIFTING","12XX S HAYES ST","38.86024841","-77.06037778","2016-09-24T19:13:00"
"160924044","DRUNK","DRUNKENNESS","12XX N HERNDON ST","38.88906523","-77.0977404","2016-09-24T18:30:00"
"160924043","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","LEE HW ST & N LYNN","38.89758423","-77.06914782","2016-09-24T17:48:00"
"160924042","SUSPPERS","SUSPICIOUS PERSON","S ARLINGTON MILL DR & S WALTER REED DR","38.84475925","-77.09528014","2016-09-24T17:27:00"
"160924041","PUBPEACE","PUBLIC PEACE - OTHER","8XX 22ND ST S","38.85302787","-77.05828521","2016-09-24T16:37:00"
"160924040","SMPLASLT","SIMPLE ASSAULT FAMILY","28XX S 24 RD","38.84913338","-77.08678081","2016-09-24T15:02:00"
"160924039","ASSAULT","ASSAULT - OTHER","42XX 2ND RD N","38.87152984","-77.10733564","2016-09-24T14:49:00"
"160924038","SMPLASLT","SIMPLE ASSAULT FAMILY","42XX FAIRFAX DR","38.88304713","-77.11050799","2016-09-24T14:08:00"
"160924035","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","7XX S DICKERSON ST","38.85792011","-77.11719988","2016-09-24T13:02:00"
"160924033","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","FAIRFAX ST & N POLLARD DR","38.8830304","-77.10557331","2016-09-24T12:25:00"
"160924037","VEHTHEFT","VEHICLE THEFT - OTHER","23XX N EDISON ST","38.89548605","-77.12963565","2016-09-24T12:23:00"
"160924032","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","16XX BLK","38.89291854","-77.07848928","2016-09-24T12:19:00"
"160924036","TREPASS","TRESPASSING","14TH ST & S FERN ST S","38.85935698","-77.05492635","2016-09-24T12:11:00"
"160924030","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","52XX WILSON","38.87931105","-77.12576412","2016-09-24T11:44:00"
"160924029","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","N GLEBE DR & N PERSHING RD","38.87454505","-77.10624287","2016-09-24T11:36:00"
"160924034","RAPE","RAPE-ALL OTHER","27XX S QUINCY ST","38.83984014","-77.08881281","2016-09-24T11:16:00"
"160924028","SUSPVHCL","SUSPICIOUS AUTO","9XX S COLUMBUS ST","38.85345053","-77.1114606","2016-09-24T11:03:00"
"160924027","OTSEXOFF","SEX OFFENSE - OTHER","18XX CLARENDON","38.89127026","-77.08233555","2016-09-24T10:35:00"
"160924026","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","13TH DR & S WALTER REED ST S","38.86142539","-77.08838398","2016-09-24T10:33:00"
"160924025","SMPLASLT","SIMPLE ASSAULT FAMILY","4XX LONG BRIDGE DR","38.86663202","-77.04708392","2016-09-24T09:07:00"
"160924022","PARKVIOL","PARKING VIOLATION","31XX 1ST PL N","38.87309116","-77.09160398","2016-09-24T08:40:00"
"160924024","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","41XX S FOUR MILE RUN DR","38.84986123","-77.0999784","2016-09-24T08:27:00"
"160924023","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","3XX S GARFIELD ST","38.87087064","-77.09215382","2016-09-24T08:19:00"
"160924021","LARCENY","LARCENY - OTHER","46XX 34TH ST S","38.8354794","-77.09346198","2016-09-24T07:30:00"
"160924020","FNDPROP","FOUND PROPERTY","14XX N COURTHOUSE RD","38.89150453","-77.08190364","2016-09-24T06:59:00"
"160924018","PARKVIOL","PARKING VIOLATION","14TH RD & N COURTHOUSE ST N","38.8880882","-77.08574279","2016-09-24T06:14:00"
"160924019","PUBPEACE","PUBLIC PEACE - OTHER","3XX ARMY NAVY DR","38.86253564","-77.05124405","2016-09-24T05:46:00"
"160924031","BURGLARY","BURG RES-ATTEMPTED FORCE-NIGHT","41XX 4TH ST N","38.87388066","-77.10922061","2016-09-24T04:40:00"
"160924016","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","N VEITCH & WILSON BL ST","38.89212251","-77.08757278","2016-09-24T03:19:00"
"160924014","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","EB ARLINGTON BL ST & N MEADE","38.89075607","-77.07058336","2016-09-24T03:05:00"
"160924017","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","55XX COLUMBIA PK","38.85463693","-77.11860897","2016-09-24T02:58:00"
"160924012","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","X AT NB I395 NORTH AT S GLEBE RD","38.84747649","-77.07767158","2016-09-24T02:49:00"
"160924015","DRUNK","DRUNKENNESS","5XX BLK S GLEBE RD","38.86805331","-77.0972361","2016-09-24T02:47:00"
"160924011","DRUNK","DRUNKENNESS","31XX WILSON","38.88576736","-77.09699903","2016-09-24T02:12:00"
"160924013","ASSAULT","ASSAULT - OTHER","FAIRFAX ST & N STUART DR","38.88099193","-77.1127842","2016-09-24T01:46:00"
"160924010","ASSAULT","ASSAULT - OTHER","13TH ST & N IRVING ST N","38.88577847","-77.09968128","2016-09-24T01:31:00"
"160924004","DRUNK","DRUNKENNESS","31XX BLK","38.88812441","-77.09347395","2016-09-24T01:08:00"
"160924009","FORGERY","FORGERY OTHER THAN LISTED","15XX BLK S GEORGE MASON DR","38.85191064","-77.10261977","2016-09-24T01:03:00"
"160924006","SMPLASLT","SIMPLE ASSAULT FAMILY","8XX S GREENBRIER ST","38.85506236","-77.11996509","2016-09-24T00:38:00"
"160924003","FRAUD","FRAUD IMPERSONATION","15XX S GEORGE MASON DR","38.85118239","-77.10363674","2016-09-24T00:32:00"
"160924005","ASSAULT","ASSAULT - OTHER","20XX 15TH ST N","38.88925693","-77.08213928","2016-09-24T00:24:00"
"160924002","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","GLEBE & SB I395","38.84324629","-77.08150287","2016-09-24T00:14:00"
"160924008","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","35XX FAIRFAX DR","38.8852366","-77.10376732","2016-09-24T00:02:00"
"160924001","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","17XX BLK N HIGHLAND ST","38.89348036","-77.09550034","2016-09-23T23:55:00"
"160923072","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","9XX N DANVILLE ST","38.88299609","-77.09094343","2016-09-23T23:36:00"
"160924007","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88518795","-77.09571111","2016-09-23T23:14:00"
"160923070","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","23XX WASHINGTON","38.87530908","-77.08613924","2016-09-23T23:00:00"
"160923069","FNDPROP","FOUND PROPERTY","48XX WILSON","38.87743431","-77.12189299","2016-09-23T22:20:00"
"160923068","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARMY NAVY ST & S HAYES DR","38.86429693","-77.05771219","2016-09-23T22:02:00"
"160923067","LARCENY","LARC SHOPLIFTING","12XX S HAYES ST","38.86119114","-77.06043729","2016-09-23T21:41:00"
"160923071","MENTAL","MENTAL CASES","27TH DR & CRYSTAL ST S","38.84678646","-77.05033421","2016-09-23T21:16:00"
"160923063","DISORDER","DISORDERLY CONDUCT","14XX 28TH ST S","38.84820783","-77.06939664","2016-09-23T20:49:00"
"160923066","SUSPPERS","SUSPICIOUS CIRCUMSTANCES","7XX S COURTHOUSE RD","38.86912655","-77.07983477","2016-09-23T20:45:00"
"160923064","TREPASS","TRESPASSING","15XX WILSON","38.89573505","-77.07488307","2016-09-23T20:39:00"
"160923065","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","S, FOXX MILE RUN DR AT S WALTER REED DR","38.84797803","-77.09349746","2016-09-23T20:27:00"
"160923062","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","20TH ST & N RANDOLPH RD N","38.89656397","-77.111614","2016-09-23T20:07:00"
"160923061","PUBLORDR","MISC PUBLIC ORDER CRIMES","5XX N PIEDMONT ST","38.87563209","-77.10413278","2016-09-23T20:02:00"
"160923059","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","23RD DR & CRYSTAL ST S","38.85203599","-77.05077891","2016-09-23T19:56:00"
"160923058","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","15TH ST & S HAYES ST S","38.86116989","-77.06090444","2016-09-23T19:53:00"
"160923057","FNDPROP","FOUND PROPERTY","34XX S WAKEFIELD ST","38.83348927","-77.09321192","2016-09-23T19:38:00"
"160923056","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","9TH ST & N STUART ST N","38.88112918","-77.11053698","2016-09-23T19:14:00"
"160923055","SUSPPERS","SUSPICIOUS PERSON","22XX FAIRFAX DR","38.88745668","-77.08389907","2016-09-23T19:09:00"
"160923054","MISCPUBL","MISCELLANEOUS PUBLIC-OTHER","WB, IXX WEST AT SPOUT RUN PK","38.89867246","-77.09219615","2016-09-23T18:54:00"
"160923060","CONTRIB","CONTRI.TO THE DELINQUENCY OF MINOR","25XX N HARRISON ST","38.89763905","-77.13805142","2016-09-23T18:37:00"
"160923053","LARCENY","LARC SHOPLIFTING","29XX COLUMBIA PK","38.86164569","-77.08874143","2016-09-23T17:45:00"
"160923051","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","CLARENDON BL ST & N HIGHLAND","38.88796745","-77.09379785","2016-09-23T17:24:00"
"160923052","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","43XX 12TH RD S","38.85815412","-77.10142894","2016-09-23T17:13:00"
"160923050","NARCOTIC","MARIJUANA-POSSESSING","10XX S HAYES ST","38.86549563","-77.05822824","2016-09-23T17:05:00"
"160923049","LARCENY","LARCENY-FROM AUTO","7XX 26TH PL S","38.84818755","-77.05833184","2016-09-23T16:20:00"
"160923047","LARCENY","LARC SHOPLIFTING","21XX 15TH ST N","38.88948237","-77.0869035","2016-09-23T16:05:00"
"160923046","PARKVIOL","PARKING VIOLATION","11XX BLK S JOYCE ST","38.86608279","-77.06147301","2016-09-23T16:04:00"
"160923045","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","EB ARLINGTON BL RD & S GLEBE","38.8712458","-77.10162222","2016-09-23T16:01:00"
"160923048","ATTSUICD","SUICIDE ATTEMPTS DRUGS","9XX N GLEBE RD","38.87983523","-77.11726314","2016-09-23T15:38:00"
"160923044","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","10TH & WASHINGTON BL ST N","38.88604022","-77.09138459","2016-09-23T14:40:00"
"160923042","ASSAULT","ASSAULT - OTHER","8XX N WAKEFIELD ST","38.87924278","-77.11712791","2016-09-23T14:38:00"
"160923043","LOSTPERS","LOST PERSONS","19XX S LORTON ST","38.85302917","-77.08839674","2016-09-23T14:32:00"
"160923040","ADMNSRVC","DEPARTMENTAL ADMINISTRATIVE SERV","13XX N STAFFORD ST","38.88884451","-77.11207303","2016-09-23T14:17:00"
"160923039","MISCPUBL","MISCELLANEOUS PUBLIC-OTHER","N LINCOLN & WILSON BL ST","38.88186037","-77.10305644","2016-09-23T14:12:00"
"160923038","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","XX S PARK DR","38.86587767","-77.11692758","2016-09-23T14:12:00"
"160929007","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","27XX S GLEBE RD","38.84305274","-77.07632223","2016-09-23T14:00:00"
"160923041","ADMNSRVC","DEPARTMENTAL ADMINISTRATIVE SERV","20XX 15TH ST N","38.89212087","-77.08497647","2016-09-23T13:56:00"
"160923037","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","4TH ST & N EDGEWOOD ST N","38.87997086","-77.08897189","2016-09-23T12:42:00"
"160923036","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","22XX N CULPEPER ST","38.89788913","-77.12937244","2016-09-23T12:40:00"
"160923035","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","LEE HW RD & MILITARY","38.8982243","-77.10723979","2016-09-23T12:21:00"
"160923031","FORGERY","FORGERY OTHER THAN LISTED","28XX WILSON","38.8900992","-77.09114237","2016-09-23T12:08:00"
"160923032","FORGERY","FORGERY OTHER THAN LISTED","28XX WILSON","38.89069005","-77.09357147","2016-09-23T12:08:00"
"160923033","FORGERY","FORGERY OTHER THAN LISTED","28XX WILSON","38.88748911","-77.09068384","2016-09-23T12:08:00"
"160923034","PUBPEACE","HARASSING COMMUNICATION","4XX 15TH ST S","38.86054313","-77.0522392","2016-09-23T11:41:00"
"160923029","WARRSVC","WARRANT SERVICE","32XX 5TH ST S","38.86830951","-77.09149779","2016-09-23T11:13:00"
"160923030","ATTSUICD","SUICIDE ATTEMPTS OTHER","42XX 2ND RD N","38.87141461","-77.10500827","2016-09-23T10:31:00"
"160923028","PARKVIOL","PARKING VIOLATION","17XX N PIERCE ST","38.89220695","-77.07542019","2016-09-23T10:27:00"
"160923027","LARCENY","LARC PURSE SNATCHING-NO FORCE","14XX S EADS ST","38.86186077","-77.05439314","2016-09-23T10:21:00"
"160923026","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","8XX N LEXINGTON ST","38.87612063","-77.13087084","2016-09-23T09:16:00"
"160923024","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","32ND ST & N ALBEMARLE ST N","38.90884957","-77.12847303","2016-09-23T08:39:00"
"160923023","FNDVEHL","FND VEHICLES-ABANDONED/RECOVERED","56XX 7TH RD S","38.85616243","-77.1241117","2016-09-23T08:37:00"
"160923018","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","N INGLEWOOD & WASHINGTON BL ST","38.8853348","-77.1303044","2016-09-23T07:55:00"
"160923016","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","30XX BLK","38.84615396","-77.0519922","2016-09-23T06:35:00"
"160923015","SUSPOTHR","SUSPICIOUS OTHER","10TH ST & N HIGHLAND ST N","38.88348246","-77.09316345","2016-09-23T06:03:00"
"160923013","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","S MONROE DR & S WALTER REED ST","38.85337459","-77.08985379","2016-09-23T04:43:00"
"160923011","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","WB, IXX WEST AT N GLEBE RD","38.88541919","-77.11693056","2016-09-23T03:36:00"
"160923012","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","15TH RD & N COURTHOUSE ST N","38.89175739","-77.08191909","2016-09-23T03:27:00"
"160923010","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","MEM DR 110","38.88376566","-77.06079195","2016-09-23T02:08:00"
"160923014","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","XX N GLEBE RD","38.87300361","-77.10036198","2016-09-23T01:54:00"
"160923002","DRUNK","DRUNKENNESS","33XX WILSON","38.88141167","-77.09815425","2016-09-22T23:48:00"
"160922052","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","S GLEBE & JEFFERSON DAVIS HW RD","38.84159144","-77.05106731","2016-09-22T23:31:00"
"160923005","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","XX AT","38.86886416","-77.10376153","2016-09-22T23:12:00"
"160922053","SUSP-REV","DRIVING UNDER SUSP OR REVOCATION","2XX BLK N GLEBE RD","38.87169849","-77.10453066","2016-09-22T22:55:00"
"160923001","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.87338745","-77.10155561","2016-09-22T22:55:00"
"160923003","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.87382975","-77.10392373","2016-09-22T22:55:00"
"160923004","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.87162495","-77.1044473","2016-09-22T22:55:00"
"160923006","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.87128296","-77.102224","2016-09-22T22:55:00"
"160923007","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.87144237","-77.10186967","2016-09-22T22:55:00"
"160923008","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.8712879","-77.10413922","2016-09-22T22:55:00"
"160923009","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","2XX BLK N GLEBE RD","38.87287223","-77.10098786","2016-09-22T22:55:00"
"160923025","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","27XX FORT SCOTT DR","38.84829618","-77.06101936","2016-09-22T22:30:00"
"160922051","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","25XX LEE","38.89628618","-77.08965943","2016-09-22T22:25:00"
"160923020","LARCENY","LARCENY-FROM AUTO","10XX 26TH ST S","38.85348368","-77.06388162","2016-09-22T21:00:00"
"160923021","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","10XX 26TH ST S","38.85068272","-77.06622157","2016-09-22T21:00:00"
"160923019","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","26XX S KENT ST","38.85060282","-77.06588924","2016-09-22T21:00:00"
"160922050","MENTAL","MENTAL CASES","17XX N GEORGE MASON DR","38.88993776","-77.12548636","2016-09-22T20:44:00"
"160923017","LARCENY","LARCENY-FROM AUTO","27XX S GROVE ST","38.84948457","-77.05663367","2016-09-22T20:30:00"
"160922049","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","FAIRFAX DR & N FORT MYER DR","38.89236762","-77.07071852","2016-09-22T20:04:00"
"160922048","LARCENY","LARC SHOPLIFTING","30XX WILSON","38.88607683","-77.09528518","2016-09-22T19:47:00"
